INFO [2026-03-12 21:04:38.012]   starting backup node...
INFO [2026-03-12 22:47:52.229]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m28s num tries currently syncing = 201 num processed = 18976500 num large nodes = 0 num missing = 8840 num tries synced = 1076156/1076357 intercepted trie nodes cache size = 83.57 MB num of intercepted trie nodes = 2185200 state data size = 3.00 GB iterations = 13468222 CPU time = 7h9m2.003442272s processing speed = 1.22 MB/s 
INFO [2026-03-12 22:47:54.230]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m30s num tries currently syncing = 145 num processed = 18984773 num large nodes = 0 num missing = 8204 num tries synced = 1076426/1076571 intercepted trie nodes cache size = 83.70 MB num of intercepted trie nodes = 2185353 state data size = 3.00 GB iterations = 13472192 CPU time = 7h9m6.073495441s processing speed = 1.03 MB/s 
INFO [2026-03-12 22:47:56.232]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m32s num tries currently syncing = 199 num processed = 18992469 num large nodes = 0 num missing = 8646 num tries synced = 1076569/1076769 intercepted trie nodes cache size = 83.13 MB num of intercepted trie nodes = 2183806 state data size = 3.01 GB iterations = 13476025 CPU time = 7h9m11.690687183s processing speed = 1.32 MB/s 
INFO [2026-03-12 22:47:58.232]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m34s num tries currently syncing = 196 num processed = 18996511 num large nodes = 0 num missing = 8151 num tries synced = 1076594/1076790 intercepted trie nodes cache size = 83.03 MB num of intercepted trie nodes = 2183766 state data size = 3.01 GB iterations = 13479887 CPU time = 7h9m17.832665463s processing speed = 575.71 KB/s 
INFO [2026-03-12 22:48:00.233]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m36s num tries currently syncing = 187 num processed = 19002305 num large nodes = 0 num missing = 8118 num tries synced = 1076872/1077059 intercepted trie nodes cache size = 84.28 MB num of intercepted trie nodes = 2186276 state data size = 3.01 GB iterations = 13483814 CPU time = 7h9m21.78723342s processing speed = 931.68 KB/s 
INFO [2026-03-12 22:48:02.234]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m38s num tries currently syncing = 201 num processed = 19008810 num large nodes = 0 num missing = 8200 num tries synced = 1077123/1077324 intercepted trie nodes cache size = 83.70 MB num of intercepted trie nodes = 2184622 state data size = 3.01 GB iterations = 13487619 CPU time = 7h9m30.217886889s processing speed = 998.84 KB/s 
INFO [2026-03-12 22:48:04.235]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m41s num tries currently syncing = 184 num processed = 19013205 num large nodes = 0 num missing = 7487 num tries synced = 1077265/1077449 intercepted trie nodes cache size = 83.78 MB num of intercepted trie nodes = 2185535 state data size = 3.01 GB iterations = 13491075 CPU time = 7h10m22.546575484s processing speed = 570.71 KB/s 
INFO [2026-03-12 22:48:06.242]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m43s num tries currently syncing = 201 num processed = 19026831 num large nodes = 0 num missing = 6839 num tries synced = 1077747/1077948 intercepted trie nodes cache size = 84.61 MB num of intercepted trie nodes = 2187186 state data size = 3.02 GB iterations = 13495015 CPU time = 7h10m34.65869816s processing speed = 2.10 MB/s 
INFO [2026-03-12 22:48:08.261]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m45s num tries currently syncing = 193 num processed = 19036201 num large nodes = 0 num missing = 6093 num tries synced = 1078261/1078454 intercepted trie nodes cache size = 85.30 MB num of intercepted trie nodes = 2187841 state data size = 3.02 GB iterations = 13498955 CPU time = 7h10m42.008086744s processing speed = 1.34 MB/s 
INFO [2026-03-12 22:48:10.264]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m47s num tries currently syncing = 200 num processed = 19047502 num large nodes = 0 num missing = 7287 num tries synced = 1078459/1078659 intercepted trie nodes cache size = 82.73 MB num of intercepted trie nodes = 2186220 state data size = 3.02 GB iterations = 13502954 CPU time = 7h10m51.394087207s processing speed = 1.99 MB/s 
INFO [2026-03-12 22:48:12.264]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m49s num tries currently syncing = 180 num processed = 19051707 num large nodes = 0 num missing = 7466 num tries synced = 1078565/1078745 intercepted trie nodes cache size = 82.99 MB num of intercepted trie nodes = 2186756 state data size = 3.03 GB iterations = 13506578 CPU time = 7h10m58.683650543s processing speed = 726.83 KB/s 
INFO [2026-03-12 22:48:14.265]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m51s num tries currently syncing = 157 num processed = 19057900 num large nodes = 0 num missing = 7229 num tries synced = 1078899/1079056 intercepted trie nodes cache size = 83.32 MB num of intercepted trie nodes = 2187166 state data size = 3.03 GB iterations = 13510594 CPU time = 7h11m3.875504676s processing speed = 922.43 KB/s 
INFO [2026-03-12 22:48:16.269]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m53s num tries currently syncing = 200 num processed = 19062867 num large nodes = 0 num missing = 6848 num tries synced = 1078952/1079152 intercepted trie nodes cache size = 84.67 MB num of intercepted trie nodes = 2190341 state data size = 3.03 GB iterations = 13514341 CPU time = 7h11m9.583865897s processing speed = 915.36 KB/s 
INFO [2026-03-12 22:48:18.270]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m55s num tries currently syncing = 201 num processed = 19068660 num large nodes = 0 num missing = 6996 num tries synced = 1079061/1079262 intercepted trie nodes cache size = 84.00 MB num of intercepted trie nodes = 2190475 state data size = 3.03 GB iterations = 13518319 CPU time = 7h11m20.977867757s processing speed = 1.02 MB/s 
INFO [2026-03-12 22:48:20.272]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m57s num tries currently syncing = 135 num processed = 19075003 num large nodes = 0 num missing = 6943 num tries synced = 1079490/1079625 intercepted trie nodes cache size = 84.08 MB num of intercepted trie nodes = 2205068 state data size = 3.03 GB iterations = 13522231 CPU time = 7h11m30.604934935s processing speed = 690.00 KB/s 
INFO [2026-03-12 22:48:22.274]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h55m59s num tries currently syncing = 192 num processed = 19084833 num large nodes = 0 num missing = 6026 num tries synced = 1079730/1079922 intercepted trie nodes cache size = 83.86 MB num of intercepted trie nodes = 2206896 state data size = 3.03 GB iterations = 13525971 CPU time = 7h11m38.24630713s processing speed = 1.46 MB/s 
INFO [2026-03-12 22:48:24.289]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m1s num tries currently syncing = 199 num processed = 19092841 num large nodes = 0 num missing = 6997 num tries synced = 1079903/1080102 intercepted trie nodes cache size = 86.17 MB num of intercepted trie nodes = 2212471 state data size = 3.04 GB iterations = 13529952 CPU time = 7h11m42.869205892s processing speed = 1.40 MB/s 
INFO [2026-03-12 22:48:26.289]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m3s num tries currently syncing = 177 num processed = 19105207 num large nodes = 0 num missing = 6068 num tries synced = 1080577/1080754 intercepted trie nodes cache size = 84.88 MB num of intercepted trie nodes = 2208784 state data size = 3.04 GB iterations = 13533955 CPU time = 7h11m48.89933967s processing speed = 1.82 MB/s 
INFO [2026-03-12 22:48:28.290]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m5s num tries currently syncing = 200 num processed = 19116759 num large nodes = 0 num missing = 6303 num tries synced = 1080728/1080928 intercepted trie nodes cache size = 82.65 MB num of intercepted trie nodes = 2203589 state data size = 3.05 GB iterations = 13537916 CPU time = 7h11m51.220627493s processing speed = 2.00 MB/s 
INFO [2026-03-12 22:48:30.305]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m7s num tries currently syncing = 199 num processed = 19122923 num large nodes = 0 num missing = 6994 num tries synced = 1080838/1081037 intercepted trie nodes cache size = 82.44 MB num of intercepted trie nodes = 2202941 state data size = 3.05 GB iterations = 13541833 CPU time = 7h11m55.50159755s processing speed = 1.09 MB/s 
INFO [2026-03-12 22:48:32.307]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m9s num tries currently syncing = 157 num processed = 19131439 num large nodes = 0 num missing = 6752 num tries synced = 1081420/1081577 intercepted trie nodes cache size = 82.18 MB num of intercepted trie nodes = 2201775 state data size = 3.05 GB iterations = 13545752 CPU time = 7h12m4.319003448s processing speed = 1.16 MB/s 
INFO [2026-03-12 22:48:34.307]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m11s num tries currently syncing = 201 num processed = 19138150 num large nodes = 0 num missing = 5697 num tries synced = 1081769/1081970 intercepted trie nodes cache size = 80.86 MB num of intercepted trie nodes = 2199590 state data size = 3.05 GB iterations = 13549622 CPU time = 7h12m27.298977215s processing speed = 1.00 MB/s 
INFO [2026-03-12 22:48:36.312]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m13s num tries currently syncing = 201 num processed = 19140509 num large nodes = 0 num missing = 5701 num tries synced = 1081787/1081988 intercepted trie nodes cache size = 84.21 MB num of intercepted trie nodes = 2207079 state data size = 3.05 GB iterations = 13553427 CPU time = 7h12m35.491689921s processing speed = 448.35 KB/s 
INFO [2026-03-12 22:48:38.313]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m15s num tries currently syncing = 201 num processed = 19147197 num large nodes = 0 num missing = 5117 num tries synced = 1081912/1082113 intercepted trie nodes cache size = 83.32 MB num of intercepted trie nodes = 2204904 state data size = 3.05 GB iterations = 13557292 CPU time = 7h12m40.888468995s processing speed = 1.19 MB/s 
INFO [2026-03-12 22:48:40.314]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m17s num tries currently syncing = 198 num processed = 19159722 num large nodes = 0 num missing = 4902 num tries synced = 1082393/1082591 intercepted trie nodes cache size = 83.42 MB num of intercepted trie nodes = 2204732 state data size = 3.06 GB iterations = 13561240 CPU time = 7h12m46.421849841s processing speed = 1.97 MB/s 
INFO [2026-03-12 22:48:42.314]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m19s num tries currently syncing = 163 num processed = 19168066 num large nodes = 0 num missing = 5374 num tries synced = 1082536/1082699 intercepted trie nodes cache size = 81.57 MB num of intercepted trie nodes = 2200514 state data size = 3.06 GB iterations = 13565179 CPU time = 7h12m49.171361241s processing speed = 1.50 MB/s 
INFO [2026-03-12 22:48:44.315]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m21s num tries currently syncing = 200 num processed = 19169802 num large nodes = 0 num missing = 5705 num tries synced = 1082607/1082807 intercepted trie nodes cache size = 82.32 MB num of intercepted trie nodes = 2202054 state data size = 3.06 GB iterations = 13569154 CPU time = 7h12m52.708132764s processing speed = 269.38 KB/s 
INFO [2026-03-12 22:48:46.522]   trie sync in progress                    name = user accounts for shard 0 time elapsed = 1h56m23s num tries currently syncing = 127 num processed = 19171321 num large nodes = 0 num missing = 5633 num tries synced = 1082721/1082922 intercepted trie nodes cache size = 82.39 MB num of intercepted trie nodes = 2202289 state data size = 3.06 GB iterations = 13570615 CPU time = 7h13m17.722830714s processing speed = 229.31 KB/s 
