Date,Sent Amount,Sent Currency,Received Amount,Received Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Label,Description,TxHash
2025-05-18 19:24:31 UTC,0.440859216,SPRING_SUI,0.44545278,SUI,0.001077036,SUI,,,,Sui Tx,9CbejLVtSvHBGdCNfnoNzRJGpX1zNDENvRp51Waf9fmc
2025-05-18 19:24:46 UTC,0.002597275,DEEP,0.121627996,SUI,0.003298808,SUI,,,,Sui Tx,7q3ktXUk3mnzBzRZ13qg5cvGgiVGn92WgCZSWSRXBXxF
2025-05-18 19:27:29 UTC,2.007441324,SUI,7.871714,USDC,0.007441328,SUI,,,,Sui Tx,9uAZceccvZmzc36Ntm8EU3En6UEFGhNyotQSk42Ux9o7
2025-05-19 19:10:25 UTC,,,2.264828302,WAL,0.017642124,SUI,,,,Sui Tx,BQwVbbrHnm3mGQZVKvhZvnPTnVrv6GeUYkerAUiGnjyF
2025-05-19 19:10:43 UTC,0.428896521,SPRING_SUI,0.432194089,SUI,0.002238088,SUI,,,,Sui Tx,EqN6R2FTaPVsJWxoNcRMJLGHaTh1i488szALCq5oGW3p
2025-05-19 19:10:54 UTC,0.002558296,DEEP,0.118492346,SUI,0.004950872,SUI,,,,Sui Tx,5mueJrAisMEKGd9sxTBFGErBXmu2vmiA6u9FJGjAXmvY
2025-05-19 19:11:06 UTC,2.264828304,WAL,0.377330929,SUI,0.002008556,SUI,,,,Sui Tx,2yrLj5HcwwSPEyG45qpr1fWVmw7E6xzdyBLy8EbFx1JN
2025-05-20 19:04:23 UTC,,,2.169349448,WAL,0.017284012,SUI,,,,Sui Tx,DQedZUe5EgfKxaG5uVCtAxrx7VP9yUMejS6nr8tYMEt7
2025-05-20 19:04:35 UTC,2.169349449,WAL,0.356026257,SUI,0.001375348,SUI,,,,Sui Tx,BCuTNXR6bBDyNgX5iUPGRNzW4GDEJcwBig2kRQHo5guD
2025-05-20 19:04:45 UTC,0.002440107,DEEP,0.114205688,SUI,0.00159894,SUI,,,,Sui Tx,CwL9WH3nSdhwmTPLNruwvCWyaX5zpTcxaokkYcSFvM6u
2025-05-20 19:05:12 UTC,0.413514142,SPRING_SUI,0.419414301,SUI,,,,,,Sui Tx,G9Fwa5HuZ8RPYDPpAfvCjBB5mq7pPxVZNNheuL7MeAU3
2025-05-20 19:05:31 UTC,1.914176144,SUI,7.339951,USDC,0.014176144,SUI,,,,Sui Tx,3CTj2hoM6WM7qb8mrrhyTKxQCbWUFyZN9LA4DHrZvCts
2025-05-21 16:19:05 UTC,34.58509,USDC,8.755294021,SUI,,,,,,Sui Tx,4j7NCjaPLY3FCeqLEFgYRVgo8LyUaUGDnXvwai7PaXdB
2025-05-21 16:20:38 UTC,5.97776042,SUI,,,0.00075976,SUI,,,,Sui Tx,8GAPnewCbh4jwrjYQNAn3k9qUqboL7wcHq9QFTQjwvmC
2025-05-22 13:04:06 UTC,,,3.782569891,WAL,0.018033524,SUI,,,,Sui Tx,4kixh5Z7RMa2Uc5g8Z3ChKWRvJfMpn5qQgxznvDheJE2
2025-05-22 17:00:16 UTC,0.004176966,DEEP,0.210530262,SUI,0.002623724,SUI,,,,Sui Tx,GCADLQL6P9HrrVZBPnELiAmUu2tE1LtNC8Y7afHA3hMe
2025-05-22 17:00:31 UTC,3.782569891,WAL,0.569654776,SUI,0.013066328,SUI,,,,Sui Tx,7zYx321rVr62Bb9Q6XBvZmKNpfhkKNHnKsjZ5VaBb2Lt
2025-05-23 06:19:07 UTC,0.71298954,SPRING_SUI,0.698763751,SUI,0.023599912,SUI,,,,Sui Tx,7yYWQidjZn8pqMZshSBF82WX7BhH7xZ1FHJXmPVMaQEJ
2025-05-23 22:04:21 UTC,,,3.811153533,WAL,0.01707638,SUI,,,,Sui Tx,DWgXWFLTtkKdxwgTKwgM26E54UpGmDbfr26yf6S4AN64
2025-05-23 22:04:33 UTC,0.623683935,SPRING_SUI,0.631468554,SUI,0.000444816,SUI,,,,Sui Tx,EcYzBqQGR4G7qtd6zQD96jCbKiQq3X7CeavgN1adBZ1
2025-05-23 22:05:30 UTC,3.811153533,WAL,0.581733949,SUI,0.003769716,SUI,,,,Sui Tx,GCdJEtb9EFpZDtGEyfbTry5ts5zEQ22CLdknrsPAJDjt
2025-05-23 22:05:41 UTC,0.00361031,DEEP,0.168115958,SUI,0.013157908,SUI,,,,Sui Tx,4J1RDVX5MtKfrG7yiqEgrx65qvqUwpffzuUZUjzoRpvK
2025-05-23 22:06:46 UTC,,,199.97862292,SUI,0.02137708,SUI,,,,Sui Tx,CNsYBraZDFZY6fZh1GGCc3L5FstMWjtkstWXuqijX522
2025-05-23 22:07:15 UTC,200.001277624,SUI,197.35591218,SPRING_SUI,0.001277624,SUI,,,,Sui Tx,71q4r1pf1xWnh89mZbBdmmP815A7QxgK7x73q2p1vU2v
2025-05-23 22:07:36 UTC,197.35591218,SPRING_SUI,,,0.00613718,SUI,,,,Sui Tx,D33bxWuAR7miHBpcoFRMb9yqYdsfRC4mxAVWrM2ExQkP
2025-05-24 19:12:59 UTC,,,2.254092969,WAL,0.0180545,SUI,,,,Sui Tx,33i5jPnEcKtATLp1QUEwbcv7GAeY2yzLk9pFx2BrcfzB
2025-05-24 19:21:44 UTC,2.254092969,WAL,0.343114189,SUI,,,,,,Sui Tx,8tbDEoPVZu68wCXuhcDcBbr8ffjjEJT4uZd9Vb2bCLiY
2025-05-24 19:22:52 UTC,0.433998937,SPRING_SUI,0.432053462,SUI,0.007751628,SUI,,,,Sui Tx,9zSQAKvGEencEWxTco3WAWbJAEEjhwFWZr7EcYywEDGU
2025-05-24 19:23:18 UTC,0.00221408,DEEP,0.135944101,SUI,,,,,,Sui Tx,4hTC1eG4sCiTo1oGc5Dtgmv7ynWCdCFkKVSisXs3ePoC
2025-05-25 19:03:33 UTC,,,2.686563923,WAL,0.01865414,SUI,,,,Sui Tx,5M1GG6cFxAu2AzDgPwWLMTtaiGCZTG96rGLk1MpZHqRf
2025-05-25 19:03:45 UTC,2.686563922,WAL,0.388988073,SUI,0.007847624,SUI,,,,Sui Tx,FZp2Ba1gprB2EU9HkzUzsstqmzQivnhmkMTFZUFJz5Rt
2025-05-25 19:03:55 UTC,0.002471868,DEEP,0.120200268,SUI,0.003722748,SUI,,,,Sui Tx,2hynRBTqKXhvvatPGCAji95mFn3oRFvwJt6pBa7uPM89
2025-05-25 19:04:03 UTC,0.490957368,SPRING_SUI,0.488405582,SUI,0.009058808,SUI,,,,Sui Tx,wKbKow2PaijPKjoRsBAtzLqB2nZh9UnmZZcxTDtsZJz
2025-05-26 15:15:57 UTC,,,3.275218719,WAL,0.01890494,SUI,,,,Sui Tx,Fzp81rgyGvykfsSCYv5LpLf6DLz4rzWYyBZG4V9JBNma
2025-05-26 15:16:10 UTC,0.453078969,SPRING_SUI,0.457266882,SUI,0.00184428,SUI,,,,Sui Tx,C2F7gEj6a1EMHHAuoJDmiuNRKpgKd3KHJ75u75mwBPF1
2025-05-26 15:16:23 UTC,0.002306238,DEEP,0.088116638,SUI,0.029398612,SUI,,,,Sui Tx,FCvWmsKFePUk3udhEuSALkdvHyd3HAAJQtBBxxwNeMi7
2025-05-26 15:18:09 UTC,3.27521872,WAL,0.507159202,SUI,,,,,,Sui Tx,427QZUedvp5cKM3EVwYKDSQpvQDFo2UazTkgnT6rAXL5
2025-05-26 15:19:07 UTC,8.17699006,SUI,,,0.00075976,SUI,,,,Sui Tx,B4BmEPUhMsUoUqcivqTdpJwFYSnD5vcjKgQPEwVpLExN
2025-05-26 18:19:25 UTC,,,0.461302952,WAL,0.018423404,SUI,,,,Sui Tx,3uXJh4A3Z6p67mERcGUZRtpGRkzH7dchhqXHQNRYmZsw
2025-05-26 18:19:56 UTC,0.068314953,SPRING_SUI,0.067380202,SUI,0.00184428,SUI,,,,Sui Tx,9iYfDUoR4Pvgz6gmVe8CKTD7JBx1Q82fgKh58Mo5Ftke
2025-05-27 21:11:44 UTC,,,4.021537411,WAL,0.017517636,SUI,,,,Sui Tx,21rA9b65f2GUrgaEZCubkSLg3JUGtCdk5esiYeomSKRH
2025-05-27 21:13:18 UTC,0.599541191,SPRING_SUI,0.597544975,SUI,0.010050684,SUI,,,,Sui Tx,9LqiNuErAbnQ7qossDFXs6pWQHysokugg9aoPbjQLcQ8
2025-05-27 21:13:35 UTC,0.004546841,DEEP,0.225083509,SUI,0.001244944,SUI,,,,Sui Tx,Cv1XCDy99PaXE8Pq6q29k1SDMBgK1QGefu9uC6aNp6FQ
2025-05-27 21:15:20 UTC,4.482840363,WAL,0.684202563,SUI,,,,,,Sui Tx,8J57sNWoEiSns8nvS9rpLod5L25FvN3qwza9SiJpbayy
2025-05-28 19:23:59 UTC,,,3.316063903,WAL,0.017517636,SUI,,,,Sui Tx,HB6genWQxgxcVhzqCaKXRY3moajABdFAp1zQ2E5sg9yt
2025-05-28 19:25:03 UTC,3.316063903,WAL,0.50010384,SUI,0.0006735,SUI,,,,Sui Tx,8EcjbD337aRtSNwM3NjWXipiZUCfB41A4hwNT9pK5ZkG
2025-05-28 19:25:19 UTC,0.490402326,SPRING_SUI,0.501211035,SUI,,,,,,Sui Tx,6mdfsBfSSqjus5A2KuWcdFqCmGojhtwDFqc5JAJ1j5xB
2025-05-28 19:25:32 UTC,0.003341359,DEEP,0.16571554,SUI,,,,,,Sui Tx,F3JV6hap69i9zh5mGaeZKLkkwjx7X1U1RBD97CxreuQe
2025-05-29 20:05:50 UTC,,,3.632215926,WAL,0.017517636,SUI,,,,Sui Tx,43SrFbiRXUxa2uQctNm8RoieHKc25zNf2oD5eFdeKAuW
2025-05-29 20:06:04 UTC,0.525591202,SPRING_SUI,0.51827833,SUI,0.01439002,SUI,,,,Sui Tx,FaJn7w9GwGnn64izEKBkj7pbrYLemT9bkzggrFZbek4M
2025-05-29 20:06:15 UTC,0.003653354,DEEP,0.170533326,SUI,0.003748892,SUI,,,,Sui Tx,8g1KiihxttPzovSwrjeRjoiFJZTYA57vTXNWoUJYoLex
2025-05-29 20:06:27 UTC,3.632215926,WAL,0.561358806,SUI,0.003868844,SUI,,,,Sui Tx,2khgdaKbrpehDEY6aXxex2th5Ete4g68Fs3ZJnCSWGAE
2025-05-30 19:14:44 UTC,,,3.296080148,WAL,0.016539516,SUI,,,,Sui Tx,8aVZSQ7Amwv7fxjR1mT4MR4GEFqiMCQSw9jdZLE66YZy
2025-05-30 19:15:00 UTC,3.296080147,WAL,0.509544355,SUI,0.018131388,SUI,,,,Sui Tx,DuVZXj6W1Eg7HFtkHzjhNSXqWPCcw2tNVCjYru31HX9M
2025-05-30 19:15:11 UTC,0.003437643,DEEP,0.150255591,SUI,0.00377002,SUI,,,,Sui Tx,6KMs6dyejLpfPymwmS9B1SFjTBLh5FtHMegrZdvowfES
2025-05-30 19:15:23 UTC,0.483415927,SPRING_SUI,0.477989051,SUI,0.012006356,SUI,,,,Sui Tx,Bqku3LP8RrhQNAuWG9zMFyAiXYXpRyNZhUJaSMsPb6pe
2025-05-31 19:07:33 UTC,,,3.378100543,WAL,0.017517636,SUI,,,,Sui Tx,BnmeiDHxxg7P8818SCzrMJYzyub8abYhgjL7tQmo4a9W
2025-05-31 19:07:52 UTC,0.504569023,SPRING_SUI,0.510993634,SUI,0.000444816,SUI,,,,Sui Tx,EnvVrFxFAR8W9WDqxgJ33DfxR8P7syhyyZojACjf3XSC
2025-05-31 19:12:03 UTC,3.378100544,WAL,0.510973216,SUI,,,,,,Sui Tx,GWf3d9pwrdscQjAunJ63Wm53tLScGtvBps9eJkBscsn8
2025-05-31 19:12:20 UTC,0.003437789,DEEP,0.160372666,SUI,,,,,,Sui Tx,BqM2EtZU1cE8Xa5qPuTacZbP8xPSio1ifmLdwJjMtvA8
2025-06-01 19:56:02 UTC,,,3.500913824,WAL,0.017517636,SUI,,,,Sui Tx,ASPL5ba1Bpja8FFY2ZfNzmyF1NY3RyS2tCiD34M4uSzh
2025-06-01 20:02:26 UTC,,,,,0.032985844,SUI,,,,Sui Tx,8EvPmwTZiVdqrtPhTrLK448hmwz1bcuYfAcMBoTfSdrk
2025-06-01 20:02:50 UTC,3.500913821,WAL,0.480034688,SUI,0.053029948,SUI,,,,Sui Tx,H8kvCMUwvqghgzKNN4raTjn8moFeZHNXkzoAVin1g7Zq
2025-06-01 20:04:55 UTC,0.520297243,SPRING_SUI,0.529358011,SUI,,,,,,Sui Tx,8Ep5EBQteZM7vLRXYyiBYZgFhitJXyHmqChkTHromhsU
2025-06-01 20:06:26 UTC,0.00346113,DEEP,0.149025732,SUI,0.009993748,SUI,,,,Sui Tx,C6MxGDgT2Rr6EK2NpCLNB9wLq5HHy2UagWEeBtfndNd7
2025-06-02 22:12:49 UTC,,,3.638130265,WAL,0.022398356,SUI,,,,Sui Tx,HNhi4UEBTf5tB5a7rCXNVk2kpqJn9LNdEjRh65dRt5DC
2025-06-02 22:14:02 UTC,0.547896399,SPRING_SUI,0.554954699,SUI,0.000497104,SUI,,,,Sui Tx,CZu633HP3tQjgbkmr1xm62f6f1PraVSgC41B2KWDsLQL
2025-06-04 16:25:30 UTC,,,0.001992598,MSEND_SERIES_5,0.0152653,SUI,,,,Sui Tx,i9vBRRDRgmBroT3MDETL8ppihHaXzsbvszGg814R5kw
2025-06-04 19:05:58 UTC,,,6.301606502,WAL,0.01187038,SUI,,,,Sui Tx,2tjoo9xcPKGi2HV9LCb5RtRB5oUC42xziSc8dmezFesf
2025-06-04 19:08:17 UTC,1.126251412,SPRING_SUI,1.141378422,SUI,0.00047742,SUI,,,,Sui Tx,8HyrBQoyv3vt6CZgc5qzV5SqvkQt77pc3hEw9Wm4j37C
2025-06-04 19:08:56 UTC,0.009352269,DEEP,0.433492968,SUI,,,,,,Sui Tx,ArbJVrkTmR61JUugMXAGUEhYX9jf787ng326mg4TVDT8
2025-06-04 19:09:28 UTC,9.93973677,WAL,1.501989338,SUI,0.025506996,SUI,,,,Sui Tx,5Q98AmXNV5f3MavTiFT2CYmUqMSyqmkqV8jUZB6DHPbZ
2025-06-05 22:43:55 UTC,11.00075976,SUI,,,0.00075976,SUI,,,,Sui Tx,7F1GF2UTmdAJVeQ1VJxVoHKw5Gu64hvM9D4gQUhb4KYn
2025-06-06 20:30:06 UTC,,,6.679260612,WAL,0.018788964,SUI,,,,Sui Tx,5wYyVppbdLcm13cvmXbfY75GaTxhgdpDj6K22ESCDjyi
2025-06-06 20:32:08 UTC,0.006013939,DEEP,0.268583377,SUI,0.014884324,SUI,,,,Sui Tx,9z5CpXpy9KHrvKR5YvJMowNB5HnvpBJGNFB27z7kTFWr
2025-06-06 20:34:20 UTC,1.233848714,SPRING_SUI,1.229085022,SUI,0.0220816,SUI,,,,Sui Tx,B6FfZ9s4F5cjGUQzbGYNUTkLVEXn2hkBWM9EYqS6W564
2025-06-06 20:36:19 UTC,6.679260612,WAL,1.051974062,SUI,,,,,,Sui Tx,HQ4Em6EF22t47qySrVPedSjwUHtUAUKkDpEQUGScbr2a
2025-06-07 12:35:07 UTC,0.001992598,MSEND_SERIES_5,0.00166776,SEND,0.001975596,SUI,,,,Sui Tx,93Lq8d7YR54VRE46Dija8FWwak37WHhk6qehq3S7p6WU
2025-06-09 15:15:01 UTC,,,8.434355108,WAL,0.018788964,SUI,,,,Sui Tx,CsvZ5d7gTxh8XFfC5e2TqirLiAXZsBMp5EuQck6Sxt4r
2025-06-09 15:15:18 UTC,8.434355107,WAL,1.243959877,SUI,0.051406828,SUI,,,,Sui Tx,HQyCyw41vwqLpsk7wk9VDkxm8icMAK54xsAYRD4qurzf
2025-06-09 15:15:30 UTC,0.00818827,DEEP,0.356599597,SUI,0.014757468,SUI,,,,Sui Tx,4rfVmcSMje8p7TvVtxZkTFAtsRDpZEoL7SDVJzcdyosi
2025-06-09 15:15:39 UTC,1.654321151,SPRING_SUI,1.678277233,SUI,,,,,,Sui Tx,BdfBNQkjRZcVQ3vdseCnvbmTWxZhkgHm4gXPuCP5M8cb
2025-06-10 19:28:14 UTC,,,2.662288843,WAL,0.018570084,SUI,,,,Sui Tx,4zXWwHQWC8HsUWAw3hVB2hkdYiWfjGWTbGWp6t1Xfm3D
2025-06-10 19:28:28 UTC,0.684129652,SPRING_SUI,0.670091226,SUI,0.023568236,SUI,,,,Sui Tx,8qMbauq8orddCfV8z6ncesKJpPc5zSuzWQGND9XqHM6
2025-06-10 19:28:56 UTC,2.662288844,WAL,0.395386102,SUI,0.019054016,SUI,,,,Sui Tx,4acx7SHPmrfuWsRdYqdz7WSeHyA3i2L2C3R5hzMzBcKX
